"Frequency","Amplitude","Phase","","a0 = 0.500000, alpha1 = 2.000000"
"0.000000","1.500000","0.000000"
"0.010101","1.499832","-0.021156","","output[index] = input[index] * 0.500000 + input[index-1] * 1.000000"
"0.020202","1.499329","-0.042314"
"0.030303","1.498490","-0.063477","","Zero = -2.000000"
"0.040404","1.497316","-0.084647"
"0.050505","1.495807","-0.105827"
"0.060606","1.493964","-0.127019"
"0.070707","1.491787","-0.148224"
"0.080808","1.489278","-0.169447"
"0.090909","1.486436","-0.190689"
"0.101010","1.483264","-0.211953"
"0.111111","1.479761","-0.233241"
"0.121212","1.475929","-0.254556"
"0.131313","1.471770","-0.275901"
"0.141414","1.467285","-0.297278"
"0.151515","1.462476","-0.318690"
"0.161616","1.457343","-0.340139"
"0.171717","1.451890","-0.361630"
"0.181818","1.446117","-0.383164"
"0.191919","1.440027","-0.404745"
"0.202020","1.433621","-0.426376"
"0.212121","1.426903","-0.448059"
"0.222222","1.419875","-0.469799"
"0.232323","1.412538","-0.491599"
"0.242424","1.404896","-0.513462"
"0.252525","1.396952","-0.535392"
"0.262626","1.388708","-0.557392"
"0.272727","1.380167","-0.579467"
"0.282828","1.371332","-0.601621"
"0.292929","1.362208","-0.623858"
"0.303030","1.352796","-0.646182"
"0.313131","1.343101","-0.668598"
"0.323232","1.333126","-0.691110"
"0.333333","1.322876","-0.713724"
"0.343434","1.312353","-0.736445"
"0.353535","1.301563","-0.759278"
"0.363636","1.290510","-0.782230"
"0.373737","1.279197","-0.805304"
"0.383838","1.267630","-0.828509"
"0.393939","1.255814","-0.851851"
"0.404040","1.243752","-0.875336"
"0.414141","1.231452","-0.898972"
"0.424242","1.218917","-0.922766"
"0.434343","1.206154","-0.946727"
"0.444444","1.193167","-0.970862"
"0.454545","1.179964","-0.995181"
"0.464646","1.166550","-1.019692"
"0.474747","1.152931","-1.044407"
"0.484848","1.139114","-1.069334"
"0.494949","1.125107","-1.094485"
"0.505050","1.110916","-1.119872"
"0.515152","1.096548","-1.145507"
"0.525253","1.082012","-1.171404"
"0.535354","1.067315","-1.197574"
"0.545455","1.052466","-1.224034"
"0.555556","1.037474","-1.250799"
"0.565657","1.022347","-1.277885"
"0.575758","1.007095","-1.305309"
"0.585859","0.991729","-1.333090"
"0.595960","0.976258","-1.361248"
"0.606061","0.960693","-1.389802"
"0.616162","0.945047","-1.418776"
"0.626263","0.929330","-1.448192"
"0.636364","0.913556","-1.478075"
"0.646465","0.897738","-1.508451"
"0.656566","0.881889","-1.539349"
"0.666667","0.866025","-1.570796"
"0.676768","0.850161","-1.602826"
"0.686869","0.834314","-1.635470"
"0.696970","0.818500","-1.668762"
"0.707071","0.802739","-1.702741"
"0.717172","0.787050","-1.737443"
"0.727273","0.771453","-1.772909"
"0.737374","0.755970","-1.809180"
"0.747475","0.740625","-1.846302"
"0.757576","0.725442","-1.884318"
"0.767677","0.710447","-1.923275"
"0.777778","0.695669","-1.963221"
"0.787879","0.681136","-2.004203"
"0.797980","0.666881","-2.046269"
"0.808081","0.652934","-2.089467"
"0.818182","0.639333","-2.133843"
"0.828283","0.626112","-2.179441"
"0.838384","0.613311","-2.226301"
"0.848485","0.600970","-2.274457"
"0.858586","0.589129","-2.323940"
"0.868687","0.577833","-2.374769"
"0.878788","0.567126","-2.426955"
"0.888889","0.557052","-2.480497"
"0.898990","0.547658","-2.535379"
"0.909091","0.538987","-2.591569"
"0.919192","0.531085","-2.649018"
"0.929293","0.523994","-2.707658"
"0.939394","0.517756","-2.767399"
"0.949495","0.512407","-2.828133"
"0.959596","0.507981","-2.889732"
"0.969697","0.504508","-2.952047"
"0.979798","0.502009","-3.014914"
"0.989899","0.500503","-3.078158"
"1.000000","0.500000","3.141593"
