"Frequency","Amplitude","Phase","","a0 = 0.500000, alpha1 = 2.000000, alpha2 = 1.220000"
"0.000000","2.110000","0.000000"
"0.010101","2.109444","-0.033388","","output[index] = input[index] * 0.500000 + input[index-1] * 1.000000 + input[index-1] * 0.610000"
"0.020202","2.107777","-0.066776"
"0.030303","2.105000","-0.100167","","Zeroes = -1.000000 + -0.469042i, -1.000000 + 0.469042i"
"0.040404","2.101116","-0.133561"
"0.050505","2.096129","-0.166958"
"0.060606","2.090044","-0.200360"
"0.070707","2.082868","-0.233768"
"0.080808","2.074607","-0.267183"
"0.090909","2.065270","-0.300606"
"0.101010","2.054866","-0.334037"
"0.111111","2.043405","-0.367478"
"0.121212","2.030900","-0.400931"
"0.131313","2.017362","-0.434396"
"0.141414","2.002807","-0.467873"
"0.151515","1.987247","-0.501366"
"0.161616","1.970699","-0.534874"
"0.171717","1.953179","-0.568399"
"0.181818","1.934706","-0.601942"
"0.191919","1.915297","-0.635505"
"0.202020","1.894973","-0.669089"
"0.212121","1.873753","-0.702696"
"0.222222","1.851660","-0.736327"
"0.232323","1.828715","-0.769983"
"0.242424","1.804942","-0.803667"
"0.252525","1.780364","-0.837380"
"0.262626","1.755007","-0.871124"
"0.272727","1.728895","-0.904901"
"0.282828","1.702056","-0.938713"
"0.292929","1.674516","-0.972562"
"0.303030","1.646303","-1.006452"
"0.313131","1.617446","-1.040383"
"0.323232","1.587974","-1.074359"
"0.333333","1.557915","-1.108383"
"0.343434","1.527302","-1.142458"
"0.353535","1.496164","-1.176587"
"0.363636","1.464533","-1.210773"
"0.373737","1.432441","-1.245019"
"0.383838","1.399920","-1.279331"
"0.393939","1.367003","-1.313713"
"0.404040","1.333724","-1.348168"
"0.414141","1.300116","-1.382703"
"0.424242","1.266213","-1.417322"
"0.434343","1.232049","-1.452031"
"0.444444","1.197659","-1.486838"
"0.454545","1.163077","-1.521748"
"0.464646","1.128339","-1.556770"
"0.474747","1.093479","-1.591912"
"0.484848","1.058534","-1.627184"
"0.494949","1.023538","-1.662594"
"0.505050","0.988527","-1.698156"
"0.515152","0.953536","-1.733882"
"0.525253","0.918601","-1.769786"
"0.535354","0.883757","-1.805882"
"0.545455","0.849041","-1.842190"
"0.555556","0.814487","-1.878727"
"0.565657","0.780130","-1.915518"
"0.575758","0.746006","-1.952586"
"0.585859","0.712150","-1.989961"
"0.595960","0.678597","-2.027676"
"0.606061","0.645381","-2.065768"
"0.616162","0.612537","-2.104281"
"0.626263","0.580098","-2.143266"
"0.636364","0.548100","-2.182782"
"0.646465","0.516575","-2.222899"
"0.656566","0.485558","-2.263701"
"0.666667","0.455082","-2.305286"
"0.676768","0.425181","-2.347774"
"0.686869","0.395887","-2.391312"
"0.696970","0.367236","-2.436077"
"0.707071","0.339260","-2.482294"
"0.717172","0.311995","-2.530243"
"0.727273","0.285477","-2.580282"
"0.737374","0.259743","-2.632874"
"0.747475","0.234835","-2.688631"
"0.757576","0.210797","-2.748373"
"0.767677","0.187681","-2.813221"
"0.777778","0.165550","-2.884747"
"0.787879","0.144482","-2.965199"
"0.797980","0.124585","-3.057877"
"0.808081","0.106012","3.115457"
"0.818182","0.088996","2.980955"
"0.828283","0.073907","2.810730"
"0.838384","0.061334","2.590118"
"0.848485","0.052154","2.306494"
"0.858586","0.047331","1.967537"
"0.868687","0.047223","1.617775"
"0.878788","0.051000","1.310818"
"0.888889","0.057180","1.067181"
"0.898990","0.064475","0.878717"
"0.909091","0.072043","0.730274"
"0.919192","0.079385","0.609306"
"0.929293","0.086204","0.507101"
"0.939394","0.092319","0.417853"
"0.949495","0.097617","0.337665"
"0.959596","0.102025","0.263849"
"0.969697","0.105493","0.194479"
"0.979798","0.107991","0.128115"
"0.989899","0.109497","0.063612"
"1.000000","0.110000","-0.000000"
