"Frequency","Amplitude","Phase","","a0 = 0.500000, alpha1 = 0.000000, alpha2 = 1.000000"
"0.000000","1.000000","0.000000"
"0.010101","0.999497","-0.031733","","output[index] = input[index] * 0.500000 + input[index-1] * 0.000000 + input[index-1] * 0.500000"
"0.020202","0.997987","-0.063467"
"0.030303","0.995472","-0.095200","","Zeroes = -0.000000 + -1.000000i, 0.000000 + 1.000000i"
"0.040404","0.991955","-0.126933"
"0.050505","0.987439","-0.158666"
"0.060606","0.981929","-0.190400"
"0.070707","0.975430","-0.222133"
"0.080808","0.967949","-0.253866"
"0.090909","0.959493","-0.285599"
"0.101010","0.950071","-0.317333"
"0.111111","0.939693","-0.349066"
"0.121212","0.928368","-0.380799"
"0.131313","0.916108","-0.412532"
"0.141414","0.902927","-0.444266"
"0.151515","0.888835","-0.475999"
"0.161616","0.873849","-0.507732"
"0.171717","0.857983","-0.539465"
"0.181818","0.841254","-0.571199"
"0.191919","0.823677","-0.602932"
"0.202020","0.805270","-0.634665"
"0.212121","0.786053","-0.666398"
"0.222222","0.766044","-0.698132"
"0.232323","0.745264","-0.729865"
"0.242424","0.723734","-0.761598"
"0.252525","0.701475","-0.793331"
"0.262626","0.678509","-0.825065"
"0.272727","0.654861","-0.856798"
"0.282828","0.630553","-0.888531"
"0.292929","0.605610","-0.920265"
"0.303030","0.580057","-0.951998"
"0.313131","0.553920","-0.983731"
"0.323232","0.527225","-1.015464"
"0.333333","0.500000","-1.047198"
"0.343434","0.472271","-1.078931"
"0.353535","0.444067","-1.110664"
"0.363636","0.415415","-1.142397"
"0.373737","0.386345","-1.174131"
"0.383838","0.356886","-1.205864"
"0.393939","0.327068","-1.237597"
"0.404040","0.296920","-1.269330"
"0.414141","0.266474","-1.301064"
"0.424242","0.235759","-1.332797"
"0.434343","0.204807","-1.364530"
"0.444444","0.173648","-1.396263"
"0.454545","0.142315","-1.427997"
"0.464646","0.110838","-1.459730"
"0.474747","0.079250","-1.491463"
"0.484848","0.047582","-1.523197"
"0.494949","0.015866","-1.554929"
"0.505050","0.015866","1.554929"
"0.515152","0.047582","1.523197"
"0.525253","0.079250","1.491463"
"0.535354","0.110838","1.459730"
"0.545455","0.142315","1.427997"
"0.555556","0.173648","1.396263"
"0.565657","0.204807","1.364530"
"0.575758","0.235759","1.332797"
"0.585859","0.266474","1.301064"
"0.595960","0.296920","1.269330"
"0.606061","0.327068","1.237597"
"0.616162","0.356886","1.205864"
"0.626263","0.386345","1.174131"
"0.636364","0.415415","1.142397"
"0.646465","0.444067","1.110664"
"0.656566","0.472271","1.078931"
"0.666667","0.500000","1.047197"
"0.676768","0.527225","1.015464"
"0.686869","0.553920","0.983731"
"0.696970","0.580057","0.951998"
"0.707071","0.605610","0.920264"
"0.717172","0.630553","0.888531"
"0.727273","0.654861","0.856798"
"0.737374","0.678509","0.825065"
"0.747475","0.701475","0.793332"
"0.757576","0.723734","0.761598"
"0.767677","0.745264","0.729865"
"0.777778","0.766045","0.698132"
"0.787879","0.786053","0.666398"
"0.797980","0.805270","0.634665"
"0.808081","0.823677","0.602932"
"0.818182","0.841254","0.571199"
"0.828283","0.857983","0.539465"
"0.838384","0.873849","0.507732"
"0.848485","0.888836","0.475999"
"0.858586","0.902927","0.444266"
"0.868687","0.916108","0.412532"
"0.878788","0.928368","0.380799"
"0.888889","0.939693","0.349066"
"0.898990","0.950071","0.317332"
"0.909091","0.959493","0.285599"
"0.919192","0.967949","0.253866"
"0.929293","0.975430","0.222133"
"0.939394","0.981929","0.190400"
"0.949495","0.987439","0.158666"
"0.959596","0.991955","0.126933"
"0.969697","0.995472","0.095199"
"0.979798","0.997987","0.063466"
"0.989899","0.999497","0.031733"
"1.000000","1.000000","-0.000000"
